Date Day Date2 T.Max Smx T.Min Smn Rain Srn Evap Sev Radn Ssl VP Svp RHmaxT RHminT FAO56
20000730 212.0 30-07-2000 NULL NULL NULL NULL 0.0 NULL 8.2 NULL NULL NULL NULL NULL NULL NULL NULL
20000731 213.0 31-07-2000 NULL NULL NULL NULL 0.0 NULL 8.4 NULL NULL NULL NULL NULL NULL NULL NULL
20000801 214.0 01-08-2000 NULL NULL NULL NULL 0.0 NULL 7.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000802 215.0 02-08-2000 NULL NULL NULL NULL 0.0 NULL 7.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000803 216.0 03-08-2000 NULL NULL NULL NULL 0.0 NULL 8.2 NULL NULL NULL NULL NULL NULL NULL NULL
20000804 217.0 04-08-2000 NULL NULL NULL NULL 0.0 NULL 9.4 NULL NULL NULL NULL NULL NULL NULL NULL
20000805 218.0 05-08-2000 NULL NULL NULL NULL 0.0 NULL 8.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000806 219.0 06-08-2000 NULL NULL NULL NULL 0.0 NULL 8.1 NULL NULL NULL NULL NULL NULL NULL NULL
20000807 220.0 07-08-2000 NULL NULL NULL NULL 0.0 NULL 7.6 NULL NULL NULL NULL NULL NULL NULL NULL
20000808 221.0 08-08-2000 NULL NULL NULL NULL 0.0 NULL 7.449999999999999 NULL NULL NULL NULL NULL NULL NULL NULL
20000809 222.0 09-08-2000 NULL NULL NULL NULL 0.0 NULL 7.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000810 223.0 10-08-2000 NULL NULL NULL NULL 0.0 NULL 6.2 NULL NULL NULL NULL NULL NULL NULL NULL
20000811 224.0 11-08-2000 NULL NULL NULL NULL 0.0 NULL 8.9 NULL NULL NULL NULL NULL NULL NULL NULL
20000812 225.0 12-08-2000 NULL NULL NULL NULL 0.0 NULL 7.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000813 226.0 13-08-2000 NULL NULL NULL NULL 0.0 NULL 7.1 NULL NULL NULL NULL NULL NULL NULL NULL
20000814 227.0 14-08-2000 NULL NULL NULL NULL 0.0 NULL 8.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000815 228.0 15-08-2000 NULL NULL NULL NULL 0.0 NULL 8.2 NULL NULL NULL NULL NULL NULL NULL NULL
20000816 229.0 16-08-2000 NULL NULL NULL NULL 0.0 NULL 8.5 NULL NULL NULL NULL NULL NULL NULL NULL
20000817 230.0 17-08-2000 NULL NULL NULL NULL 0.0 NULL 7.7 NULL NULL NULL NULL NULL NULL NULL NULL
20000818 231.0 18-08-2000 NULL NULL NULL NULL 0.0 NULL 8.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000819 232.0 19-08-2000 NULL NULL NULL NULL 0.0 NULL 7.4 NULL NULL NULL NULL NULL NULL NULL NULL
20000820 233.0 20-08-2000 NULL NULL NULL NULL 0.0 NULL 7.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000821 234.0 21-08-2000 NULL NULL NULL NULL 0.0 NULL 7.9 NULL NULL NULL NULL NULL NULL NULL NULL
20000822 235.0 22-08-2000 NULL NULL NULL NULL 0.0 NULL 7.858333333333333 NULL NULL NULL NULL NULL NULL NULL NULL
20000823 236.0 23-08-2000 NULL NULL NULL NULL 0.4 NULL 7.816666666666667 NULL NULL NULL NULL NULL NULL NULL NULL
20000824 237.0 24-08-2000 NULL NULL NULL NULL 0.0 NULL 7.775 NULL NULL NULL NULL NULL NULL NULL NULL
20000825 238.0 25-08-2000 NULL NULL NULL NULL 0.0 NULL 7.733333333333333 NULL NULL NULL NULL NULL NULL NULL NULL
20000826 239.0 26-08-2000 NULL NULL NULL NULL 0.0 NULL 7.691666666666667 NULL NULL NULL NULL NULL NULL NULL NULL
20000827 240.0 27-08-2000 NULL NULL NULL NULL 0.0 NULL 7.65 NULL NULL NULL NULL NULL NULL NULL NULL
20000828 241.0 28-08-2000 NULL NULL NULL NULL 0.0 NULL 7.608333333333333 NULL NULL NULL NULL NULL NULL NULL NULL
20000829 242.0 29-08-2000 NULL NULL NULL NULL 0.0 NULL 7.566666666666667 NULL NULL NULL NULL NULL NULL NULL NULL
20000830 243.0 30-08-2000 NULL NULL NULL NULL 0.0 NULL 7.525 NULL NULL NULL NULL NULL NULL NULL NULL
20000831 244.0 31-08-2000 NULL NULL NULL NULL 0.0 NULL 7.483333333333333 NULL NULL NULL NULL NULL NULL NULL NULL
20000901 245.0 01-09-2000 NULL NULL NULL NULL 0.0 NULL 7.441666666666667 NULL NULL NULL NULL NULL NULL NULL NULL
20000902 246.0 02-09-2000 NULL NULL NULL NULL 0.0 NULL 7.4 NULL NULL NULL NULL NULL NULL NULL NULL
20000903 247.0 03-09-2000 NULL NULL NULL NULL 0.0 NULL 7.4 NULL NULL NULL NULL NULL NULL NULL NULL
20000904 248.0 04-09-2000 NULL NULL NULL NULL 0.0 NULL 8.6 NULL NULL NULL NULL NULL NULL NULL NULL
20000905 249.0 05-09-2000 NULL NULL NULL NULL 0.0 NULL 6.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000906 250.0 06-09-2000 NULL NULL NULL NULL 0.0 NULL 6.7 NULL NULL NULL NULL NULL NULL NULL NULL
20000907 251.0 07-09-2000 NULL NULL NULL NULL 0.0 NULL 6.5 NULL NULL NULL NULL NULL NULL NULL NULL
20000908 252.0 08-09-2000 NULL NULL NULL NULL 0.0 NULL 6.4 NULL NULL NULL NULL NULL NULL NULL NULL
20000909 253.0 09-09-2000 NULL NULL NULL NULL 0.0 NULL 6.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000910 254.0 10-09-2000 NULL NULL NULL NULL 0.0 NULL 6.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000911 255.0 11-09-2000 NULL NULL NULL NULL 0.0 NULL 4.6 NULL NULL NULL NULL NULL NULL NULL NULL
20000912 256.0 12-09-2000 NULL NULL NULL NULL 0.0 NULL 4.8 NULL NULL NULL NULL NULL NULL NULL NULL
20000913 257.0 13-09-2000 NULL NULL NULL NULL 0.0 NULL 5.2 NULL NULL NULL NULL NULL NULL NULL NULL
20000914 258.0 14-09-2000 NULL NULL NULL NULL 0.2 NULL 4.4 NULL NULL NULL NULL NULL NULL NULL NULL
20000915 259.0 15-09-2000 NULL NULL NULL NULL 0.0 NULL 4.75 NULL NULL NULL NULL NULL NULL NULL NULL
20000916 260.0 16-09-2000 NULL NULL NULL NULL 0.0 NULL 5.1 NULL NULL NULL NULL NULL NULL NULL NULL
20000917 261.0 17-09-2000 NULL NULL NULL NULL 0.0 NULL 5.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000918 262.0 18-09-2000 NULL NULL NULL NULL 7.6 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20000919 263.0 19-09-2000 NULL NULL NULL NULL 0.2 NULL 4.7 NULL NULL NULL NULL NULL NULL NULL NULL
20000920 264.0 20-09-2000 NULL NULL NULL NULL 0.0 NULL 5.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000921 265.0 21-09-2000 NULL NULL NULL NULL 0.0 NULL 6.2 NULL NULL NULL NULL NULL NULL NULL NULL
20000922 266.0 22-09-2000 NULL NULL NULL NULL 0.0 NULL 5.5 NULL NULL NULL NULL NULL NULL NULL NULL
20000923 267.0 23-09-2000 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20000924 268.0 24-09-2000 NULL NULL NULL NULL 0.0 NULL 4.8 NULL NULL NULL NULL NULL NULL NULL NULL
20000925 269.0 25-09-2000 NULL NULL NULL NULL 0.0 NULL 5.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000926 270.0 26-09-2000 NULL NULL NULL NULL 0.0 NULL 5.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000927 271.0 27-09-2000 NULL NULL NULL NULL 0.0 NULL 6.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000928 272.0 28-09-2000 NULL NULL NULL NULL 8.2 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20000929 273.0 29-09-2000 NULL NULL NULL NULL 0.2 NULL 4.0 NULL NULL NULL NULL NULL NULL NULL NULL
20000930 274.0 30-09-2000 NULL NULL NULL NULL 0.0 NULL 5.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001001 275.0 01-10-2000 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001002 276.0 02-10-2000 NULL NULL NULL NULL 0.0 NULL 4.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001003 277.0 03-10-2000 NULL NULL NULL NULL 0.0 NULL 5.4 NULL NULL NULL NULL NULL NULL NULL NULL
20001004 278.0 04-10-2000 NULL NULL NULL NULL 0.0 NULL 5.1 NULL NULL NULL NULL NULL NULL NULL NULL
20001005 279.0 05-10-2000 NULL NULL NULL NULL 0.0 NULL 4.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001006 280.0 06-10-2000 NULL NULL NULL NULL 0.0 NULL 4.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001007 281.0 07-10-2000 NULL NULL NULL NULL 0.2 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001008 282.0 08-10-2000 NULL NULL NULL NULL 0.0 NULL 4.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001009 283.0 09-10-2000 NULL NULL NULL NULL 0.0 NULL 5.5 NULL NULL NULL NULL NULL NULL NULL NULL
20001010 284.0 10-10-2000 NULL NULL NULL NULL 0.0 NULL 5.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001011 285.0 11-10-2000 NULL NULL NULL NULL 2.2 NULL 2.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001012 286.0 12-10-2000 NULL NULL NULL NULL 0.4 NULL 4.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001013 287.0 13-10-2000 NULL NULL NULL NULL 0.0 NULL 5.1 NULL NULL NULL NULL NULL NULL NULL NULL
20001014 288.0 14-10-2000 NULL NULL NULL NULL 0.0 NULL 4.642857142857142 NULL NULL NULL NULL NULL NULL NULL NULL
20001015 289.0 15-10-2000 NULL NULL NULL NULL 0.0 NULL 4.185714285714285 NULL NULL NULL NULL NULL NULL NULL NULL
20001016 290.0 16-10-2000 NULL NULL NULL NULL 0.0 NULL 3.728571428571428 NULL NULL NULL NULL NULL NULL NULL NULL
20001017 291.0 17-10-2000 NULL NULL NULL NULL 0.0 NULL 3.2714285714285714 NULL NULL NULL NULL NULL NULL NULL NULL
20001018 292.0 18-10-2000 NULL NULL NULL NULL 0.2 NULL 2.814285714285714 NULL NULL NULL NULL NULL NULL NULL NULL
20001019 293.0 19-10-2000 NULL NULL NULL NULL 0.0 NULL 2.3571428571428568 NULL NULL NULL NULL NULL NULL NULL NULL
20001020 294.0 20-10-2000 NULL NULL NULL NULL 8.0 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20001021 295.0 21-10-2000 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001022 296.0 22-10-2000 NULL NULL NULL NULL 0.0 NULL 5.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001023 297.0 23-10-2000 NULL NULL NULL NULL 0.0 NULL 4.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001024 298.0 24-10-2000 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20001025 299.0 25-10-2000 NULL NULL NULL NULL 0.0 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20001026 300.0 26-10-2000 NULL NULL NULL NULL 0.0 NULL 2.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001027 301.0 27-10-2000 NULL NULL NULL NULL 0.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001028 302.0 28-10-2000 NULL NULL NULL NULL 0.0 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20001029 303.0 29-10-2000 NULL NULL NULL NULL 0.0 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001030 304.0 30-10-2000 NULL NULL NULL NULL 0.0 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001031 305.0 31-10-2000 NULL NULL NULL NULL 1.8 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001101 306.0 01-11-2000 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001102 307.0 02-11-2000 NULL NULL NULL NULL 1.4 NULL 0.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001103 308.0 03-11-2000 NULL NULL NULL NULL 0.0 NULL 2.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001104 309.0 04-11-2000 NULL NULL NULL NULL 0.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001105 310.0 05-11-2000 NULL NULL NULL NULL 0.0 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20001106 311.0 06-11-2000 NULL NULL NULL NULL 0.4 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001107 312.0 07-11-2000 NULL NULL NULL NULL 0.4 NULL 2.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001108 313.0 08-11-2000 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001109 314.0 09-11-2000 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001110 315.0 10-11-2000 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001111 316.0 11-11-2000 NULL NULL NULL NULL 0.0 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20001112 317.0 12-11-2000 NULL NULL NULL NULL 0.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001113 318.0 13-11-2000 NULL NULL NULL NULL 19.2 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001114 319.0 14-11-2000 NULL NULL NULL NULL 0.0 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001115 320.0 15-11-2000 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001116 321.0 16-11-2000 NULL NULL NULL NULL 0.8 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001117 322.0 17-11-2000 NULL NULL NULL NULL 1.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001118 323.0 18-11-2000 NULL NULL NULL NULL 0.0 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001119 324.0 19-11-2000 NULL NULL NULL NULL 0.2 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001120 325.0 20-11-2000 NULL NULL NULL NULL 2.6 NULL 2.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001121 326.0 21-11-2000 NULL NULL NULL NULL 0.0 NULL 1.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001122 327.0 22-11-2000 NULL NULL NULL NULL 7.8 NULL 0.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001123 328.0 23-11-2000 NULL NULL NULL NULL 7.2 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20001124 329.0 24-11-2000 NULL NULL NULL NULL 3.4 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001125 330.0 25-11-2000 NULL NULL NULL NULL 0.6 NULL 1.1 NULL NULL NULL NULL NULL NULL NULL NULL
20001126 331.0 26-11-2000 NULL NULL NULL NULL 1.4 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20001127 332.0 27-11-2000 NULL NULL NULL NULL 0.0 NULL 2.1 NULL NULL NULL NULL NULL NULL NULL NULL
20001128 333.0 28-11-2000 NULL NULL NULL NULL 0.0 NULL 2.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001129 334.0 29-11-2000 NULL NULL NULL NULL 1.6 NULL 2.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001130 335.0 30-11-2000 NULL NULL NULL NULL 0.0 NULL 1.3 NULL NULL NULL NULL NULL NULL NULL NULL
20001201 336.0 01-12-2000 NULL NULL NULL NULL 6.8 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001202 337.0 02-12-2000 NULL NULL NULL NULL 6.2 NULL 1.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001203 338.0 03-12-2000 NULL NULL NULL NULL 0.2 NULL 1.5 NULL NULL NULL NULL NULL NULL NULL NULL
20001204 339.0 04-12-2000 NULL NULL NULL NULL 0.2 NULL 1.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001205 340.0 05-12-2000 NULL NULL NULL NULL 10.0 NULL 0.5 NULL NULL NULL NULL NULL NULL NULL NULL
20001206 341.0 06-12-2000 NULL NULL NULL NULL 13.6 NULL 0.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001207 342.0 07-12-2000 NULL NULL NULL NULL 7.4 NULL 1.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001208 343.0 08-12-2000 NULL NULL NULL NULL 0.2 NULL 3.0 NULL NULL NULL NULL NULL NULL NULL NULL
20001209 344.0 09-12-2000 NULL NULL NULL NULL 0.2 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001210 345.0 10-12-2000 NULL NULL NULL NULL 0.2 NULL 2.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001211 346.0 11-12-2000 NULL NULL NULL NULL 0.2 NULL 1.6 NULL NULL NULL NULL NULL NULL NULL NULL
20001212 347.0 12-12-2000 NULL NULL NULL NULL 0.2 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001213 348.0 13-12-2000 NULL NULL NULL NULL 0.2 NULL 1.5 NULL NULL NULL NULL NULL NULL NULL NULL
20001214 349.0 14-12-2000 NULL NULL NULL NULL 0.2 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20001215 350.0 15-12-2000 NULL NULL NULL NULL 0.2 NULL 1.9 NULL NULL NULL NULL NULL NULL NULL NULL
20001216 351.0 16-12-2000 NULL NULL NULL NULL 0.0 NULL 3.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001217 352.0 17-12-2000 NULL NULL NULL NULL 0.0 NULL 4.5 NULL NULL NULL NULL NULL NULL NULL NULL
20001218 353.0 18-12-2000 NULL NULL NULL NULL 0.2 NULL 3.1 NULL NULL NULL NULL NULL NULL NULL NULL
20001219 354.0 19-12-2000 NULL NULL NULL NULL 6.8 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20001220 355.0 20-12-2000 NULL NULL NULL NULL 7.8 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20001221 356.0 21-12-2000 NULL NULL NULL NULL 77.2 NULL 1.7999999999999998 NULL NULL NULL NULL NULL NULL NULL NULL
20001222 357.0 22-12-2000 NULL NULL NULL NULL 8.6 NULL 1.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001223 358.0 23-12-2000 NULL NULL NULL NULL 6.2 NULL 5.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001224 359.0 24-12-2000 NULL NULL NULL NULL 23.6 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001225 360.0 25-12-2000 NULL NULL NULL NULL 10.0 NULL 1.5 NULL NULL NULL NULL NULL NULL NULL NULL
20001226 361.0 26-12-2000 NULL NULL NULL NULL 10.4 NULL 1.2 NULL NULL NULL NULL NULL NULL NULL NULL
20001227 362.0 27-12-2000 NULL NULL NULL NULL 3.8 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001228 363.0 28-12-2000 NULL NULL NULL NULL 0.8 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20001229 364.0 29-12-2000 NULL NULL NULL NULL 0.0 NULL 0.8 NULL NULL NULL NULL NULL NULL NULL NULL
20001230 365.0 30-12-2000 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20001231 366.0 31-12-2000 NULL NULL NULL NULL 0.0 NULL 0.9 NULL NULL NULL NULL NULL NULL NULL NULL
20010101 367.0 01-01-2001 NULL NULL NULL NULL 5.8 NULL 4.3 NULL NULL NULL NULL NULL NULL NULL NULL
20010102 368.0 02-01-2001 NULL NULL NULL NULL 1.0 NULL 1.3 NULL NULL NULL NULL NULL NULL NULL NULL
20010103 369.0 03-01-2001 NULL NULL NULL NULL 1.0 NULL 1.7 NULL NULL NULL NULL NULL NULL NULL NULL
20010104 370.0 04-01-2001 NULL NULL NULL NULL 6.8 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20010105 371.0 05-01-2001 NULL NULL NULL NULL 8.6 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20010106 372.0 06-01-2001 NULL NULL NULL NULL 4.4 NULL 2.1 NULL NULL NULL NULL NULL NULL NULL NULL
20010107 373.0 07-01-2001 NULL NULL NULL NULL 0.0 NULL 1.6 NULL NULL NULL NULL NULL NULL NULL NULL
20010108 374.0 08-01-2001 NULL NULL NULL NULL 0.2 NULL 1.25 NULL NULL NULL NULL NULL NULL NULL NULL
20010109 375.0 09-01-2001 NULL NULL NULL NULL 4.0 NULL 0.9 NULL NULL NULL NULL NULL NULL NULL NULL
20010110 376.0 10-01-2001 NULL NULL NULL NULL 9.8 NULL 0.4 NULL NULL NULL NULL NULL NULL NULL NULL
20010111 377.0 11-01-2001 NULL NULL NULL NULL 15.4 NULL 2.6 NULL NULL NULL NULL NULL NULL NULL NULL
20010112 378.0 12-01-2001 NULL NULL NULL NULL 7.8 NULL 7.1 NULL NULL NULL NULL NULL NULL NULL NULL
20010113 379.0 13-01-2001 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20010114 380.0 14-01-2001 NULL NULL NULL NULL 0.2 NULL 4.0 NULL NULL NULL NULL NULL NULL NULL NULL
20010115 381.0 15-01-2001 NULL NULL NULL NULL 0.2 NULL 3.3 NULL NULL NULL NULL NULL NULL NULL NULL
20010116 382.0 16-01-2001 NULL NULL NULL NULL 4.8 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20010117 383.0 17-01-2001 NULL NULL NULL NULL 0.0 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20010118 384.0 18-01-2001 NULL NULL NULL NULL 8.8 NULL 9.3 NULL NULL NULL NULL NULL NULL NULL NULL
20010119 385.0 19-01-2001 NULL NULL NULL NULL 0.0 NULL 3.2 NULL NULL NULL NULL NULL NULL NULL NULL
20010120 386.0 20-01-2001 NULL NULL NULL NULL 0.2 NULL 3.4 NULL NULL NULL NULL NULL NULL NULL NULL
20010121 387.0 21-01-2001 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20010122 388.0 22-01-2001 NULL NULL NULL NULL 0.2 NULL 2.4 NULL NULL NULL NULL NULL NULL NULL NULL
20010123 389.0 23-01-2001 NULL NULL NULL NULL 1.2 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20010124 390.0 24-01-2001 NULL NULL NULL NULL 4.2 NULL 1.2 NULL NULL NULL NULL NULL NULL NULL NULL
20010125 391.0 25-01-2001 NULL NULL NULL NULL 0.4 NULL 2.9 NULL NULL NULL NULL NULL NULL NULL NULL
20010126 392.0 26-01-2001 NULL NULL NULL NULL 1.8 NULL 3.7 NULL NULL NULL NULL NULL NULL NULL NULL
20010127 393.0 27-01-2001 NULL NULL NULL NULL 2.4 NULL 2.8 NULL NULL NULL NULL NULL NULL NULL NULL
20010128 394.0 28-01-2001 NULL NULL NULL NULL 0.0 NULL 1.4 NULL NULL NULL NULL NULL NULL NULL NULL
20010129 395.0 29-01-2001 NULL NULL NULL NULL 0.0 NULL 2.7 NULL NULL NULL NULL NULL NULL NULL NULL
20010130 396.0 30-01-2001 NULL NULL NULL NULL 0.0 NULL 4.1 NULL NULL NULL NULL NULL NULL NULL NULL
20010131 397.0 31-01-2001 NULL NULL NULL NULL 0.0 NULL 3.5 NULL NULL NULL NULL NULL NULL NULL NULL
20010201 398.0 01-02-2001 NULL NULL NULL NULL 0.0 NULL 4.1 NULL NULL NULL NULL NULL NULL NULL NULL
20010202 399.0 02-02-2001 NULL NULL NULL NULL 0.0 NULL 3.6 NULL NULL NULL NULL NULL NULL NULL NULL
20010203 400.0 03-02-2001 NULL NULL NULL NULL 0.0 NULL 1.1 NULL NULL NULL NULL NULL NULL NULL NULL
20010204 401.0 04-02-2001 NULL NULL NULL NULL 0.0 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20010205 402.0 05-02-2001 NULL NULL NULL NULL 0.0 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20010206 403.0 06-02-2001 NULL NULL NULL NULL 3.2 NULL 1.6 NULL NULL NULL NULL NULL NULL NULL NULL
20010207 404.0 07-02-2001 NULL NULL NULL NULL 41.0 NULL 1.7000000000000002 NULL NULL NULL NULL NULL NULL NULL NULL
20010208 405.0 08-02-2001 NULL NULL NULL NULL 0.0 NULL 1.8 NULL NULL NULL NULL NULL NULL NULL NULL
20010209 406.0 09-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0 NULL NULL NULL NULL NULL NULL NULL NULL
20010210 407.0 10-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0016304347826086 NULL NULL NULL NULL NULL NULL NULL NULL
20010211 408.0 11-02-2001 NULL NULL NULL NULL 0.0 NULL 2.003260869565217 NULL NULL NULL NULL NULL NULL NULL NULL
20010212 409.0 12-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0048913043478263 NULL NULL NULL NULL NULL NULL NULL NULL
20010213 410.0 13-02-2001 NULL NULL NULL NULL 0.0 NULL 2.006521739130435 NULL NULL NULL NULL NULL NULL NULL NULL
20010214 411.0 14-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0081521739130435 NULL NULL NULL NULL NULL NULL NULL NULL
20010215 412.0 15-02-2001 NULL NULL NULL NULL 0.0 NULL 2.009782608695652 NULL NULL NULL NULL NULL NULL NULL NULL
20010216 413.0 16-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0114130434782607 NULL NULL NULL NULL NULL NULL NULL NULL
20010217 414.0 17-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0130434782608697 NULL NULL NULL NULL NULL NULL NULL NULL
20010218 415.0 18-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0146739130434783 NULL NULL NULL NULL NULL NULL NULL NULL
20010219 416.0 19-02-2001 NULL NULL NULL NULL 1.8 NULL 2.016304347826087 NULL NULL NULL NULL NULL NULL NULL NULL
20010220 417.0 20-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0179347826086955 NULL NULL NULL NULL NULL NULL NULL NULL
20010221 418.0 21-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0195652173913046 NULL NULL NULL NULL NULL NULL NULL NULL
20010222 419.0 22-02-2001 NULL NULL NULL NULL 0.0 NULL 2.021195652173913 NULL NULL NULL NULL NULL NULL NULL NULL
20010223 420.0 23-02-2001 NULL NULL NULL NULL 2.4 NULL 2.0228260869565218 NULL NULL NULL NULL NULL NULL NULL NULL
20010224 421.0 24-02-2001 NULL NULL NULL NULL 0.0 NULL 2.0244565217391304 NULL NULL NULL NULL NULL NULL NULL NULL
20010225 422.0 25-02-2001 NULL NULL NULL NULL 0.0 NULL 2.026086956521739 NULL NULL NULL NULL NULL NULL NULL NULL
20010226 423.0 26-02-2001 NULL NULL NULL NULL 0.0 NULL 2.027717391304348 NULL NULL NULL NULL NULL NULL NULL NULL
